5.664683,0.0303,
9.506655,0.238444,
9.076516,0.198216,
5.381434,0.024712,
6.187777,0.043053,
7.997977,0.11967,
9.099464,0.200223,
5.842953,0.034272,
7.249177,0.080873,
6.237656,0.044451,
7.217,0.079452,
5.086652,0.019758,
9.991126,0.290772,
6.05142,0.0394,
9.885003,0.278638,
6.856438,0.064778,
5.118312,0.020251,
8.442271,0.148465,
6.309531,0.046525,
5.190912,0.021415,
7.786208,0.107527,
9.850972,0.274828,
6.461489,0.051148,
9.112868,0.201402,
7.089018,0.073985,
9.575612,0.245423,
9.620244,0.25002,
6.468983,0.051384,
8.017891,0.120862,
6.214155,0.043788,
9.489983,0.23678,
9.285676,0.217081,
8.108413,0.126396,
9.219823,0.211002,
5.087149,0.019766,
5.721939,0.031535,
6.508173,0.052635,
9.922487,0.282879,
6.39594,0.049113,
6.007969,0.038287,
5.489711,0.026747,
9.781827,0.267208,
5.411635,0.025267,
7.205007,0.078927,
9.548466,0.242657,
7.304041,0.08334,
5.513575,0.027212,
8.863372,0.180285,
5.526858,0.027474,
5.600892,0.028966,
8.655812,0.164022,
8.24813,0.135308,
9.36482,0.22456,
5.220336,0.021901,
6.480495,0.051749,
5.813711,0.033595,
8.045165,0.12251,
9.963648,0.287593,
8.292416,0.138229,
6.612165,0.056064,
8.377733,0.14399,
7.630481,0.099206,
7.825062,0.109682,
6.035023,0.038977,
6.747674,0.060781,
7.931324,0.115742,
6.978239,0.069485,
5.771303,0.032631,
5.964271,0.037191,
9.163064,0.205866,
5.348265,0.024112,
5.195825,0.021496,
7.046331,0.072226,
5.301562,0.023286,
9.7012,0.258525,
8.004381,0.120052,
9.439337,0.231776,
9.256482,0.21437,
9.564402,0.244278,
9.784977,0.267552,
9.062036,0.196957,
5.756872,0.032308,
5.942125,0.036645,
7.416999,0.088596,
7.558343,0.09552,
6.241853,0.04457,
9.920857,0.282694,
7.888077,0.113246,
7.739328,0.104969,
9.273438,0.215942,
7.676774,0.101627,
6.544525,0.053815,
6.630071,0.056671,
9.783774,0.267421,
7.630236,0.099193,
7.859231,0.111604,
6.956766,0.068637,
9.376612,0.22569,
5.457334,0.026126,
6.617142,0.056232,
5.325802,0.023712,
9.742273,0.262921,
7.899102,0.113879,
6.363794,0.048138,
5.252627,0.022444,
8.459986,0.149712,
6.201798,0.043443,
9.063257,0.197063,
5.519136,0.027321,
8.476115,0.150854,
6.374374,0.048457,
8.788683,0.174299,
5.399246,0.025038,
8.507439,0.15309,
7.550129,0.095107,
7.620861,0.098708,
6.688355,0.058681,
5.408062,0.025201,
8.47668,0.150894,
5.505821,0.02706,
8.010467,0.120417,
9.090162,0.199407,
8.031975,0.121711,
6.690833,0.058768,
6.48629,0.051934,
8.80374,0.175494,
8.565754,0.157319,
7.262557,0.08147,
7.671326,0.10134,
6.84197,0.064235,
6.047615,0.039302,
5.062725,0.019392,
8.799148,0.175129,
7.947259,0.116672,
9.459175,0.233727,
9.319764,0.220279,
7.85777,0.111521,
9.578332,0.245701,
7.164373,0.077168,
9.098357,0.200126,
5.040055,0.019049,
5.857599,0.034615,
7.368941,0.08633,
9.263213,0.214993,
7.899064,0.113877,
8.888091,0.182299,
6.145279,0.041889,
8.122632,0.127283,
7.233645,0.080185,
5.009375,0.018593,
6.170875,0.042587,
6.548703,0.053952,
5.899932,0.035621,
9.951513,0.286197,
8.606675,0.160338,
6.23564,0.044394,
6.710298,0.059452,
6.208269,0.043623,
9.877504,0.277795,
6.448887,0.050752,
9.894232,0.279677,
8.939241,0.186521,
6.391931,0.048991,
8.677166,0.165642,
7.4285,0.089145,
6.311648,0.046587,
9.989535,0.290587,
7.451987,0.090274,
9.048265,0.195765,
8.230366,0.13415,
9.763091,0.265171,
7.110024,0.074862,
8.24369,0.135018,
9.378323,0.225855,
5.465766,0.026286,
7.152868,0.076676,
6.721221,0.059838,
8.768762,0.172728,
8.791768,0.174544,
7.598199,0.097543,
7.658461,0.100664,
5.443122,0.025856,
5.028912,0.018883,
7.661951,0.100847,
5.671094,0.030436,
9.498911,0.23767,
9.162793,0.205842,
8.847635,0.179011,
9.340584,0.222249,
8.223534,0.133706,
7.609466,0.098121,
6.649501,0.057335,
9.700827,0.258485,
5.715486,0.031394,
9.204125,0.209572,
6.100814,0.040696,
9.465668,0.234368,
8.691775,0.166757,
6.834714,0.063965,
6.587416,0.055233,
8.898555,0.183157,
8.693291,0.166873,
9.074367,0.198028,
9.003279,0.19191,
5.246283,0.022337,
9.060851,0.196854,
8.305014,0.139069,
6.521609,0.053069,
9.485747,0.236358,
6.453807,0.050906,
9.514419,0.239222,
7.941536,0.116338,
7.4165,0.088573,
7.279305,0.082221,
8.790425,0.174437,
9.45111,0.232932,
8.910329,0.184126,
8.72998,0.169701,
8.006072,0.120154,
7.929588,0.115641,
7.148855,0.076505,
6.1419,0.041797,
8.111403,0.126582,
5.82473,0.033849,
5.6209,0.029379,
8.11359,0.126719,
7.409196,0.088225,
7.528204,0.09401,
5.174199,0.021143,
9.364952,0.224572,
7.6872,0.102178,
8.029446,0.121558,
6.934048,0.067749,
7.204352,0.078899,
8.699644,0.16736,
8.96517,0.188689,
6.368755,0.048287,
6.025633,0.038737,
7.415668,0.088533,
6.610243,0.055999,
6.193898,0.043223,
7.641185,0.099762,
9.361888,0.224279,
7.886777,0.113172,
8.709115,0.168088,
9.66793,0.255004,
9.233001,0.212208,
7.421523,0.088812,
6.925061,0.0674,
9.753015,0.26408,
7.190484,0.078295,
5.735688,0.031838,
5.685703,0.030749,
8.905125,0.183697,
9.438561,0.2317,
7.756655,0.105909,
5.581888,0.028577,
8.249637,0.135407,
8.38238,0.144308,
7.132693,0.075818,
6.651655,0.057409,
5.77681,0.032755,
6.34741,0.047647,
5.120795,0.02029,
8.766607,0.172559,
6.484973,0.051892,
6.007488,0.038275,
5.212148,0.021765,
8.579661,0.15834,
9.825255,0.271975,
8.082354,0.124784,
7.884697,0.113053,
6.314312,0.046665,
6.395829,0.04911,
6.735691,0.060353,
9.50767,0.238546,
6.780012,0.06195,
5.224626,0.021973,
7.115615,0.075097,
5.95297,0.036912,
8.88059,0.181686,
9.987674,0.290371,
5.603143,0.029012,
5.421184,0.025445,
7.174468,0.077603,
6.951513,0.068431,
7.343743,0.08516,
8.028923,0.121527,
7.765791,0.106407,
5.942989,0.036666,
8.383282,0.14437,
8.119118,0.127063,
7.643253,0.099869,
5.282975,0.022964,
9.958588,0.28701,
5.417088,0.025369,
6.293774,0.046064,
9.241094,0.212952,
9.12017,0.202047,
7.224142,0.079766,
8.660441,0.164372,
9.020852,0.193409,
8.841862,0.178545,
7.099806,0.074434,
6.670661,0.058065,
9.305788,0.218964,
9.421376,0.230021,
9.289874,0.217473,
7.169435,0.077386,
9.930891,0.283837,
5.976643,0.037499,
5.357261,0.024274,
6.134022,0.041584,
7.429409,0.089189,
8.252103,0.135569,
6.663981,0.057834,
5.173667,0.021134,
5.926226,0.036256,
7.946326,0.116618,
6.815094,0.063236,
9.141231,0.203916,
7.978566,0.118516,
7.446357,0.090002,
7.636672,0.099527,
6.441973,0.050535,
9.963236,0.287545,
5.241444,0.022255,
6.031337,0.038883,
6.43724,0.050388,
6.318603,0.046792,
8.213896,0.133083,
7.538918,0.094545,
6.104456,0.040792,
9.891473,0.279366,
7.292529,0.082818,
9.859737,0.275805,
6.145811,0.041903,
8.503337,0.152796,
8.750523,0.1713,
7.86868,0.11214,
7.530137,0.094107,
8.053868,0.12304,
5.859488,0.03466,
7.8349,0.110233,
9.966346,0.287904,
8.026021,0.121352,
6.985096,0.069758,
5.213844,0.021794,
7.030872,0.071597,
8.294607,0.138375,
5.243421,0.022289,
5.367548,0.024459,
6.294767,0.046093,
7.305076,0.083387,
8.082911,0.124818,
5.681875,0.030667,
6.574495,0.054803,
6.205191,0.043537,
5.657833,0.030154,
6.707424,0.05935,
9.064344,0.197157,
8.390039,0.144835,
7.852634,0.111231,
5.850832,0.034456,
6.716995,0.059688,
8.437725,0.148147,
9.252805,0.214031,
6.242549,0.04459,
5.13688,0.020544,
8.392366,0.144995,
5.51817,0.027302,
6.670329,0.058054,
7.175703,0.077656,
5.077646,0.019619,
9.284957,0.217014,
6.087362,0.04034,
7.119078,0.075243,
9.611457,0.24911,
7.670326,0.101287,
8.415952,0.146628,
7.97814,0.118491,
5.0276,0.018863,
9.000466,0.191671,
8.142633,0.128537,
6.075182,0.04002,
7.846348,0.110876,
6.244151,0.044636,
8.79938,0.175147,
6.808562,0.062995,
6.610654,0.056013,
8.285242,0.137753,
9.940621,0.284949,
7.845504,0.110829,
7.043099,0.072094,
8.804336,0.175541,
9.140098,0.203815,
5.201234,0.021585,
5.008656,0.018583,
6.117905,0.041151,
6.52862,0.053296,
8.773216,0.173079,
5.742548,0.03199,
5.076964,0.019609,
8.638505,0.162717,
7.776437,0.10699,
8.573091,0.157857,
8.191845,0.131663,
6.217121,0.043872,
8.02012,0.120996,
6.995549,0.070174,
8.562797,0.157102,
6.963038,0.068884,
8.534864,0.155068,
7.241881,0.080549,
8.729284,0.169647,
9.036744,0.194773,
9.389573,0.226938,
9.710001,0.259462,
9.77565,0.266535,
8.870647,0.180876,
7.193574,0.078429,
5.453426,0.026051,
9.433986,0.231252,
8.526226,0.154443,
5.107124,0.020076,
5.577549,0.028489,
8.824825,0.177177,
5.132605,0.020476,
6.27331,0.045471,
5.144859,0.020671,
5.886128,0.03529,
7.110422,0.074879,
8.493552,0.152095,
6.141706,0.041792,
9.642736,0.252362,
7.235593,0.080271,
9.950636,0.286096,
5.36196,0.024358,
5.366196,0.024435,
7.502091,0.092717,
9.654503,0.253593,
5.02703,0.018855,
5.77926,0.03281,
9.813014,0.270625,
8.047857,0.122674,
6.322203,0.046898,
6.405756,0.049414,
5.603623,0.029022,
8.313814,0.139658,
9.767592,0.265659,
9.750525,0.263811,
5.491234,0.026777,
5.233006,0.022113,
7.247258,0.080788,
9.335046,0.221724,
8.31979,0.140058,
6.308561,0.046496,
6.550738,0.054019,
8.531381,0.154816,
7.198888,0.07866,
9.748266,0.263567,
8.05924,0.123367,
9.943812,0.285314,
7.875261,0.112514,
6.109421,0.040925,
6.452375,0.050861,
8.469487,0.150384,
7.393159,0.087467,
7.599146,0.097592,
6.493692,0.05217,
9.086109,0.199053,
9.027613,0.193988,
9.343805,0.222555,
7.273559,0.081962,
9.216144,0.210666,
7.166545,0.077262,
9.674165,0.255661,
9.620972,0.250096,
5.478369,0.026528,
8.784921,0.174002,
9.171793,0.20665,
8.221202,0.133555,
6.818791,0.063373,
6.505718,0.052556,
5.394334,0.024948,
5.394894,0.024958,
6.877416,0.065571,
6.246293,0.044696,
6.80666,0.062925,
6.322945,0.04692,
5.927031,0.036276,
8.399897,0.145515,
6.830579,0.063811,
8.167308,0.130098,
7.753825,0.105755,
6.595264,0.055496,
5.083218,0.019705,
7.903999,0.114161,
8.703593,0.167664,
6.595482,0.055503,
7.852716,0.111236,
9.012598,0.192704,
8.004477,0.120058,
6.820122,0.063422,
5.681483,0.030658,
5.722912,0.031557,
6.147429,0.041947,
7.959448,0.117388,
8.031115,0.121659,
7.168501,0.077346,
8.645625,0.163253,
6.687589,0.058654,
6.072369,0.039946,
9.74646,0.263373,
8.027095,0.121417,
6.527064,0.053246,
6.240449,0.04453,
8.438094,0.148172,
7.480927,0.091679,
5.714526,0.031373,
9.57496,0.245356,
7.223194,0.079724,
5.586499,0.028671,
6.2762,0.045554,
5.566661,0.028268,
5.686211,0.03076,
7.197034,0.07858,
6.176496,0.042742,
9.519734,0.239756,
7.62088,0.098709,
7.083327,0.073749,
6.770166,0.061592,
5.917379,0.036042,
8.882887,0.181874,
5.932204,0.036402,
5.159195,0.020901,
5.216725,0.021841,
9.998668,0.291649,
5.824235,0.033838,
9.671421,0.255372,
9.247465,0.213538,
8.917968,0.184757,
8.215179,0.133165,
9.638158,0.251884,
7.677321,0.101656,
9.239442,0.2128,
7.327528,0.084413,
7.084119,0.073781,
5.140213,0.020597,
6.22676,0.044143,
5.354815,0.02423,
6.645124,0.057185,
5.423072,0.02548,
7.989067,0.119139,
7.020522,0.071178,
5.629523,0.029559,
8.426099,0.147334,
6.728277,0.060088,
6.253462,0.044901,
9.995272,0.291254,
8.525879,0.154418,
9.970933,0.288433,
8.439713,0.148286,
5.410235,0.025241,
5.085175,0.019735,
6.875459,0.065497,
5.77021,0.032607,
7.189482,0.078252,
8.814256,0.176332,
7.867901,0.112096,
6.310339,0.046549,
6.241781,0.044568,
7.613859,0.098347,
7.809506,0.108815,
6.467061,0.051324,
5.656991,0.030136,
9.008015,0.192313,
5.94834,0.036798,
8.59888,0.15976,
6.327219,0.047046,
8.358683,0.142688,
5.112914,0.020166,
6.036283,0.03901,
8.292974,0.138266,
7.266065,0.081626,
5.438203,0.025764,
6.347094,0.047637,
7.928313,0.115567,
6.862365,0.065002,
5.302682,0.023306,
6.733096,0.06026,
8.488448,0.151731,
8.745207,0.170885,
5.828963,0.033947,
6.145543,0.041896,
9.276533,0.216229,
5.478255,0.026526,
7.804944,0.108562,
9.552984,0.243116,
5.801862,0.033324,
8.469233,0.150366,
5.138046,0.020562,
8.269864,0.136736,
7.272312,0.081906,
9.916421,0.28219,
9.113034,0.201417,
9.031265,0.194302,
7.613566,0.098332,
6.522006,0.053082,
6.363531,0.04813,
6.621508,0.05638,
7.477759,0.091525,
8.129397,0.127706,
9.926243,0.283307,
6.636589,0.056893,
8.412964,0.14642,
8.934649,0.186139,
5.146739,0.020701,
8.14417,0.128634,
9.646972,0.252804,
5.528364,0.027503,
7.841897,0.110626,
5.327117,0.023736,
8.511574,0.153387,
6.134805,0.041605,
7.821891,0.109505,
7.496574,0.092446,
6.784897,0.062128,
6.663963,0.057834,
7.190528,0.078297,
5.178737,0.021217,
6.203071,0.043478,
6.395356,0.049095,
7.797018,0.108123,
7.857986,0.111534,
8.220637,0.133519,
6.843051,0.064276,
8.763971,0.172352,
8.376553,0.143909,
8.153031,0.129193,
6.406938,0.04945,
8.733528,0.169976,
6.406306,0.049431,
5.498834,0.026924,
8.681174,0.165947,
9.255337,0.214264,
5.359051,0.024306,
8.818964,0.176708,
9.192374,0.208506,
7.732578,0.104604,
5.341884,0.023998,
5.331516,0.023814,
9.660774,0.254251,
9.906012,0.281009,
5.273498,0.022801,
5.627336,0.029513,
9.810929,0.270396,
9.758289,0.264651,
6.137507,0.041678,
7.094531,0.074214,
6.61646,0.056209,
7.246368,0.080748,
5.949602,0.036829,
9.331478,0.221386,
6.184794,0.042971,
5.418437,0.025394,
6.082403,0.040209,
5.332379,0.023829,
7.068257,0.073125,
8.415952,0.146628,
6.569913,0.054651,
5.170678,0.021086,
6.770187,0.061593,
9.991139,0.290774,
8.240034,0.13478,
6.794836,0.062491,
6.435591,0.050336,
9.828283,0.27231,
9.830401,0.272544,
6.879468,0.065649,
7.462839,0.090799,
8.67761,0.165676,
7.592523,0.097253,
8.931385,0.185868,
6.848644,0.064485,
9.847221,0.27441,
6.542297,0.053742,
6.489344,0.052031,
7.52352,0.093778,
7.23065,0.080053,
8.409708,0.146194,
7.084762,0.073808,
7.626464,0.098998,
6.282022,0.045723,
6.53657,0.053555,
9.16057,0.205642,
7.783926,0.107401,
7.074828,0.073397,
9.31404,0.219739,
8.262736,0.136267,
8.172934,0.130455,
5.026672,0.018849,
6.750706,0.06089,
5.776422,0.032746,
6.162665,0.042362,
5.171206,0.021094,
8.561329,0.156995,
9.669635,0.255183,
6.665978,0.057903,
8.478662,0.151035,
9.191745,0.20845,
9.982646,0.289788,
9.927889,0.283495,
9.258039,0.214514,
9.631692,0.25121,
7.93885,0.116181,
9.653846,0.253524,
7.018217,0.071085,
7.482834,0.091772,
6.337573,0.047353,
8.87614,0.181323,
9.593058,0.247212,
7.808859,0.108779,
9.837607,0.273343,
5.006243,0.018547,
9.485152,0.236299,
7.544214,0.09481,
5.488165,0.026717,
8.454569,0.14933,
9.079464,0.198473,
9.01091,0.19256,
9.360762,0.224172,
5.514243,0.027225,
6.567664,0.054577,
8.706534,0.16789,
7.436167,0.089512,
6.926904,0.067471,
6.8161,0.063274,
7.76872,0.106567,
6.677439,0.058301,
6.285892,0.045835,
6.872662,0.065391,
9.823366,0.271766,
9.044859,0.195471,
8.038905,0.122131,
8.427062,0.147401,
7.156873,0.076847,
8.368425,0.143353,
6.65033,0.057364,
8.59772,0.159674,
9.506724,0.238451,
5.765709,0.032506,
9.591994,0.247103,
7.976467,0.118392,
9.386596,0.226651,
8.579876,0.158356,
7.217814,0.079488,
6.9131,0.066937,
5.770179,0.032606,
6.677514,0.058303,
7.626992,0.099025,
8.073164,0.124219,
6.215066,0.043814,
7.586515,0.096947,
9.467751,0.234574,
9.830983,0.272609,
9.468403,0.234638,
8.360225,0.142793,
5.551505,0.027964,
7.195525,0.078514,
6.011946,0.038388,
7.837746,0.110393,
9.249497,0.213725,
5.805395,0.033404,
5.051682,0.019224,
7.003478,0.070492,
9.769693,0.265888,
8.764,0.172355,
6.798702,0.062633,
6.579181,0.054959,
7.328279,0.084447,
9.175789,0.207009,
8.837834,0.178221,
9.856848,0.275483,
9.57274,0.245129,
8.245201,0.135117,
9.768768,0.265787,
7.537776,0.094488,
7.181068,0.077887,
5.126659,0.020382,
5.218353,0.021868,
5.013805,0.018658,
6.045921,0.039258,
6.091206,0.040441,
9.050447,0.195954,
8.212727,0.133007,
5.657596,0.030149,
7.236851,0.080326,
9.577107,0.245576,
8.207923,0.132697,
8.958659,0.188143,
8.796648,0.17493,
7.81692,0.109228,
9.454806,0.233296,
7.585775,0.096909,
6.668978,0.058007,
6.516211,0.052894,
8.786599,0.174135,
7.924785,0.115362,
7.383118,0.086994,
8.810183,0.176007,
8.453814,0.149277,
5.114398,0.020189,
9.190998,0.208382,
9.349235,0.223072,
8.451203,0.149093,
9.23533,0.212422,
6.358218,0.04797,
8.013775,0.120615,
6.22255,0.044024,
5.062214,0.019384,
6.930627,0.067616,
6.179157,0.042815,
5.424846,0.025513,
6.977172,0.069443,
5.998141,0.038038,
6.791825,0.062381,
8.158291,0.129526,
6.754948,0.061043,
6.838955,0.064123,
6.345883,0.047601,
7.532842,0.094242,
9.186893,0.208011,
8.590779,0.15916,
7.620522,0.098691,
8.531631,0.154834,
6.358868,0.04799,
9.383029,0.226307,
7.271074,0.081851,
7.903761,0.114147,
6.72899,0.060114,
5.982169,0.037637,
9.612991,0.249269,
9.79795,0.268971,
6.316476,0.046729,
6.76454,0.061389,
9.899407,0.280262,
6.854923,0.064721,
6.741972,0.060577,
5.599244,0.028932,
8.977397,0.189718,
9.299378,0.218362,
9.223077,0.211299,
8.354557,0.142407,
8.145709,0.128731,
7.028032,0.071481,
7.617491,0.098534,
7.392074,0.087416,
7.477634,0.091518,
6.587633,0.05524,
9.877154,0.277755,
8.35792,0.142636,
7.031651,0.071628,
6.08583,0.040299,
6.037235,0.039034,
6.277341,0.045587,
9.266921,0.215337,
6.523619,0.053134,
6.570477,0.05467,
5.817604,0.033685,
7.092334,0.074123,
9.852301,0.274976,
9.087144,0.199143,
5.110013,0.020121,
9.49356,0.237136,
9.080045,0.198523,
7.317636,0.08396,
6.381207,0.048664,
9.108371,0.201006,
5.212632,0.021773,
6.098735,0.04064,
9.936902,0.284523,
6.416319,0.049739,
6.155704,0.042172,
7.861557,0.111736,
7.046505,0.072233,
8.309765,0.139386,
5.832336,0.034025,
5.44507,0.025893,
5.59249,0.028793,
5.914139,0.035963,
8.966794,0.188826,
6.905395,0.06664,
5.683441,0.0307,
8.026608,0.121387,
8.37107,0.143533,
8.950518,0.187462,
8.527161,0.15451,
8.760714,0.172097,
5.039135,0.019035,
7.497619,0.092497,
8.375787,0.143856,
5.284446,0.022989,
5.924368,0.036211,
8.50691,0.153052,
9.125096,0.202483,
5.212234,0.021767,
9.113063,0.20142,
8.860997,0.180092,
9.065664,0.197272,
9.710396,0.259504,
6.236284,0.044412,
8.283704,0.137651,
7.265002,0.081579,
5.488899,0.026731,
9.940252,0.284906,
6.941601,0.068043,
5.875947,0.035048,
8.224273,0.133754,
8.990731,0.190845,
7.967576,0.117866,
8.434585,0.147927,
6.078549,0.040108,
5.977987,0.037533,
9.903465,0.280721,
8.12554,0.127464,
7.946906,0.116652,
8.403703,0.145778,
7.083406,0.073752,
6.12249,0.041274,
5.129527,0.020427,
8.790475,0.174441,
7.620493,0.098689,
9.069236,0.197582,
7.715013,0.10366,
7.722947,0.104086,
9.652456,0.253379,
5.491952,0.026791,
7.648793,0.100158,
8.736461,0.170204,
6.834271,0.063948,
9.196702,0.208898,
6.971339,0.069212,
6.379407,0.04861,
5.882094,0.035194,
9.677855,0.25605,
5.683091,0.030693,
9.640393,0.252117,
5.194542,0.021475,
8.086356,0.125031,
6.429469,0.050146,
8.074571,0.124306,
5.302888,0.02331,
9.769984,0.265919,
7.071559,0.073262,
9.063034,0.197043,
7.297238,0.083031,
9.306459,0.219027,
6.020903,0.038616,
5.38137,0.02471,
6.17819,0.042788,
6.808531,0.062994,
7.029658,0.071547,
7.738507,0.104924,
8.936137,0.186263,
5.919921,0.036103,
8.615792,0.161017,
9.214468,0.210513,
9.549989,0.242812,
7.765951,0.106416,
5.287796,0.023047,
6.449649,0.050776,
8.227154,0.133941,
9.487812,0.236563,
7.15646,0.076829,
8.770874,0.172895,
6.463246,0.051203,
9.699142,0.258306,
5.095893,0.019901,
5.22561,0.021989,
7.44245,0.089814,
8.306513,0.139169,
8.209161,0.132777,
8.99705,0.191381,
9.693021,0.257656,
7.054956,0.072579,
8.487587,0.15167,
7.850509,0.111111,
6.997677,0.070259,
8.651979,0.163732,
5.425709,0.025529,
5.345997,0.024071,
9.471049,0.2349,
7.267423,0.081687,
7.558271,0.095516,
5.02574,0.018835,
7.167044,0.077283,
9.232831,0.212193,
7.44327,0.089854,
9.962172,0.287423,
6.062064,0.039677,
6.468623,0.051373,
5.090404,0.019816,
7.42859,0.089149,
7.79856,0.108208,
9.97982,0.289461,
9.847417,0.274432,
5.815076,0.033627,
7.613523,0.09833,
8.300685,0.13878,
7.599788,0.097625,
7.598096,0.097538,
9.210566,0.210158,
5.795293,0.033174,
7.93892,0.116185,
7.871676,0.11231,
8.59937,0.159796,
8.032608,0.121749,
8.045486,0.12253,
6.881181,0.065714,
7.432334,0.089329,
5.765283,0.032496,
7.21679,0.079443,
5.89801,0.035575,
7.340243,0.084998,
9.941799,0.285084,
6.9786,0.069499,
5.959731,0.037079,
6.92954,0.067573,
7.130721,0.075734,
6.60383,0.055783,
7.230415,0.080042,
7.255872,0.081171,
5.133721,0.020494,
9.163546,0.205909,
5.973827,0.037429,
8.216109,0.133226,
5.780571,0.03284,
6.19849,0.043351,
9.713201,0.259803,
7.207539,0.079038,
7.672511,0.101402,
5.236985,0.02218,
8.696993,0.167157,
6.052191,0.03942,
7.827613,0.109825,
6.135431,0.041622,
8.675756,0.165534,
9.328503,0.221104,
9.686595,0.256975,
6.42637,0.05005,
9.134436,0.203311,
6.187345,0.043041,
5.562089,0.028176,
7.529838,0.094092,
5.296781,0.023203,
9.251832,0.213941,
9.192394,0.208508,
5.088348,0.019784,
7.856761,0.111464,
8.00122,0.119863,
8.887686,0.182266,
8.885536,0.18209,
5.482803,0.026614,
6.696855,0.058979,
5.369373,0.024492,
5.342224,0.024004,
9.076845,0.198244,
6.631747,0.056728,
6.965094,0.068965,
9.655567,0.253705,
7.818799,0.109332,
6.834118,0.063942,
8.332285,0.140899,
9.673641,0.255606,
9.759823,0.264817,
5.528297,0.027502,
8.519798,0.153979,
9.845819,0.274255,
9.51263,0.239043,
8.806368,0.175703,
8.302845,0.138924,
6.631228,0.05671,
7.242946,0.080596,
5.70435,0.031152,
7.469394,0.091117,
6.043069,0.039185,
6.693783,0.058871,
7.603883,0.097835,
8.866765,0.18056,
6.721995,0.059865,
9.023715,0.193654,
5.692223,0.030889,
8.341729,0.141537,
6.711981,0.059511,
8.319853,0.140063,
8.786975,0.174164,
9.754183,0.264207,
7.000138,0.070358,
5.682818,0.030687,
7.485389,0.091897,
7.058587,0.072728,
7.044008,0.072131,
7.363409,0.086072,
5.031028,0.018914,
8.607572,0.160405,
7.300318,0.083171,
7.85506,0.111368,
5.888448,0.035346,
7.770016,0.106638,
9.768484,0.265756,
5.732034,0.031757,
9.346575,0.222819,
5.575718,0.028452,
9.050393,0.195949,
9.698375,0.258224,
7.256459,0.081197,
6.64259,0.057098,
9.778453,0.26684,
9.227461,0.211701,
9.326304,0.220896,
8.64844,0.163465,
6.472962,0.05151,
7.764982,0.106363,
5.243099,0.022283,
5.631852,0.029607,
7.126575,0.075559,
8.492389,0.152012,
6.620304,0.056339,
6.353788,0.047837,
5.972848,0.037404,
5.774115,0.032694,
6.51966,0.053006,
9.163001,0.20586,
7.027241,0.071449,
6.747781,0.060785,
6.258836,0.045055,
9.267818,0.21542,
7.211918,0.079229,
7.096779,0.074308,
5.169076,0.02106,
8.188009,0.131418,
5.805335,0.033403,
9.833867,0.272928,
9.098281,0.200119,
5.98996,0.037832,
9.67714,0.255975,
5.116505,0.020222,
9.291336,0.21761,
7.013606,0.070899,
6.063395,0.039712,
7.144385,0.076314,
9.97573,0.288988,
7.772677,0.106784,
6.356514,0.047919,
8.836949,0.17815,
5.585625,0.028653,
9.279026,0.216461,
7.12031,0.075295,
9.399176,0.227866,
6.480996,0.051765,
8.807929,0.175827,
6.234756,0.044369,
9.53466,0.24126,
6.797168,0.062576,
8.994369,0.191154,
9.212374,0.210323,
5.183575,0.021295,
8.548477,0.156057,
